"FECHA HECHO","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","CANTIDAD","UNIDAD DE MEDIDA"
"2025 Sep 11 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","1","UNIDAD"
"2025 Sep 11 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2025 Sep 11 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2025 Sep 11 12:00:00 AM","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","1","UNIDAD"
"2025 Sep 10 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2025 Sep 10 12:00:00 AM","52","NARIÑO","52683","SANDONA","1","UNIDAD"
"2025 Sep 10 12:00:00 AM","86","PUTUMAYO","86757","SAN MIGUEL","1","UNIDAD"
"2025 Sep 10 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","2","UNIDAD"
"2025 Sep 10 12:00:00 AM","54","NORTE DE SANTANDER","54206","CONVENCION","1","UNIDAD"
"2025 Sep 10 12:00:00 AM","52","NARIÑO","52696","SANTA BARBARA","1","UNIDAD"
"2025 Sep 10 12:00:00 AM","50","META","50711","VISTAHERMOSA","1","UNIDAD"
"2025 Sep 10 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2025 Sep 10 12:00:00 AM","19","CAUCA","19050","ARGELIA","2","UNIDAD"
"2025 Sep 10 12:00:00 AM","18","CAQUETA","18410","LA MONTAÑITA","2","UNIDAD"
"2025 Sep 09 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","7","UNIDAD"
"2025 Sep 09 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2025 Sep 09 12:00:00 AM","50","META","50711","VISTAHERMOSA","1","UNIDAD"
"2025 Sep 09 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2025 Sep 09 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1","UNIDAD"
"2025 Sep 09 12:00:00 AM","19","CAUCA","19130","CAJIBIO","1","UNIDAD"
"2025 Sep 09 12:00:00 AM","52","NARIÑO","52683","SANDONA","1","UNIDAD"
"2025 Sep 09 12:00:00 AM","18","CAQUETA","18410","LA MONTAÑITA","2","UNIDAD"
"2025 Sep 09 12:00:00 AM","52","NARIÑO","52696","SANTA BARBARA","1","UNIDAD"
"2025 Sep 08 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","2","UNIDAD"
"2025 Sep 08 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","2","UNIDAD"
"2025 Sep 08 12:00:00 AM","50","META","50350","LA MACARENA","1","UNIDAD"
"2025 Sep 08 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2025 Sep 08 12:00:00 AM","19","CAUCA","19130","CAJIBIO","1","UNIDAD"
"2025 Sep 08 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","3","UNIDAD"
"2025 Sep 08 12:00:00 AM","15","BOYACA","15507","OTANCHE","1","UNIDAD"
"2025 Sep 07 12:00:00 AM","15","BOYACA","15325","GUAYATA","1","UNIDAD"
"2025 Sep 07 12:00:00 AM","50","META","50350","LA MACARENA","1","UNIDAD"
"2025 Sep 07 12:00:00 AM","15","BOYACA","15690","SANTA MARIA","1","UNIDAD"
"2025 Sep 07 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2025 Sep 07 12:00:00 AM","05","ANTIOQUIA","05837","TURBO","1","UNIDAD"
"2025 Sep 06 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","2","UNIDAD"
"2025 Sep 06 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1","UNIDAD"
"2025 Sep 06 12:00:00 AM","27","CHOCO","27800","UNGUIA","1","UNIDAD"
"2025 Sep 06 12:00:00 AM","20","CESAR","20310","GONZALEZ","1","UNIDAD"
"2025 Sep 06 12:00:00 AM","99","VICHADA","99773","CUMARIBO","2","UNIDAD"
"2025 Sep 06 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2025 Sep 05 12:00:00 AM","19","CAUCA","19698","SANTANDER DE QUILICHAO","3","UNIDAD"
"2025 Sep 05 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2025 Sep 05 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","1","UNIDAD"
"2025 Sep 05 12:00:00 AM","27","CHOCO","27660","SAN JOSE DEL PALMAR","1","UNIDAD"
"2025 Sep 05 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","3","UNIDAD"
"2025 Sep 05 12:00:00 AM","95","GUAVIARE","95200","MIRAFLORES","1","UNIDAD"
"2025 Sep 05 12:00:00 AM","52","NARIÑO","52696","SANTA BARBARA","1","UNIDAD"
"2025 Sep 04 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","1","UNIDAD"
"2025 Sep 04 12:00:00 AM","52","NARIÑO","52356","IPIALES","1","UNIDAD"
"2025 Sep 04 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2025 Sep 04 12:00:00 AM","95","GUAVIARE","95200","MIRAFLORES","2","UNIDAD"
"2025 Sep 04 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2025 Sep 04 12:00:00 AM","52","NARIÑO","52678","SAMANIEGO","1","UNIDAD"
"2025 Sep 03 12:00:00 AM","19","CAUCA","19318","GUAPI","1","UNIDAD"
"2025 Sep 03 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","6","UNIDAD"
"2025 Sep 03 12:00:00 AM","54","NORTE DE SANTANDER","54261","EL ZULIA","1","UNIDAD"
"2025 Sep 03 12:00:00 AM","52","NARIÑO","52250","EL CHARCO","3","UNIDAD"
"2025 Sep 03 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","1","UNIDAD"
"2025 Sep 03 12:00:00 AM","27","CHOCO","27150","CARMEN DEL DARIEN","1","UNIDAD"
"2025 Sep 03 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2025 Sep 02 12:00:00 AM","05","ANTIOQUIA","05172","CHIGORODO","1","UNIDAD"
"2025 Sep 02 12:00:00 AM","05","ANTIOQUIA","05172","CHIGORODO","1","UNIDAD"
"2025 Sep 02 12:00:00 AM","50","META","50325","MAPIRIPAN","2","UNIDAD"
"2025 Sep 02 12:00:00 AM","52","NARIÑO","52696","SANTA BARBARA","3","UNIDAD"
"2025 Sep 02 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2025 Sep 02 12:00:00 AM","54","NORTE DE SANTANDER","54344","HACARI","1","UNIDAD"
"2025 Sep 02 12:00:00 AM","52","NARIÑO","52683","SANDONA","2","UNIDAD"
"2025 Sep 02 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","3","UNIDAD"
"2025 Sep 01 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","2","UNIDAD"
"2025 Sep 01 12:00:00 AM","50","META","50711","VISTAHERMOSA","1","UNIDAD"
"2025 Sep 01 12:00:00 AM","50","META","50590","PUERTO RICO","1","UNIDAD"
"2025 Sep 01 12:00:00 AM","54","NORTE DE SANTANDER","54239","DURANIA","2","UNIDAD"
"2025 Sep 01 12:00:00 AM","52","NARIÑO","52696","SANTA BARBARA","1","UNIDAD"
"2025 Sep 01 12:00:00 AM","54","NORTE DE SANTANDER","54673","SAN CAYETANO","1","UNIDAD"
"2025 Sep 01 12:00:00 AM","18","CAQUETA","18479","MORELIA","2","UNIDAD"
"2025 Sep 01 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2025 Sep 01 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","1","UNIDAD"
"2025 Sep 01 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","10","UNIDAD"
"2025 Sep 01 12:00:00 AM","52","NARIÑO","52287","FUNES","1","UNIDAD"
"2025 Sep 01 12:00:00 AM","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","2","UNIDAD"
"2025 Sep 01 12:00:00 AM","52","NARIÑO","52473","MOSQUERA","1","UNIDAD"
"2025 Aug 31 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2025 Aug 31 12:00:00 AM","18","CAQUETA","18094","BELEN DE LOS ANDAQUIES","1","UNIDAD"
"2025 Aug 31 12:00:00 AM","52","NARIÑO","52520","FRANCISCO PIZARRO","2","UNIDAD"
"2025 Aug 30 12:00:00 AM","18","CAQUETA","18094","BELEN DE LOS ANDAQUIES","1","UNIDAD"
"2025 Aug 30 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2025 Aug 30 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","2","UNIDAD"
"2025 Aug 30 12:00:00 AM","50","META","50711","VISTAHERMOSA","1","UNIDAD"
"2025 Aug 30 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2025 Aug 30 12:00:00 AM","52","NARIÑO","52520","FRANCISCO PIZARRO","1","UNIDAD"
"2025 Aug 30 12:00:00 AM","15","BOYACA","15135","CAMPOHERMOSO","1","UNIDAD"
"2025 Aug 29 12:00:00 AM","05","ANTIOQUIA","05172","CHIGORODO","1","UNIDAD"
"2025 Aug 29 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","2","UNIDAD"
"2025 Aug 29 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","2","UNIDAD"
"2025 Aug 29 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","1","UNIDAD"
"2025 Aug 29 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","1","UNIDAD"
"2025 Aug 29 12:00:00 AM","50","META","50711","VISTAHERMOSA","1","UNIDAD"
"2025 Aug 29 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2025 Aug 29 12:00:00 AM","19","CAUCA","19318","GUAPI","1","UNIDAD"
"2025 Aug 29 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2025 Aug 29 12:00:00 AM","05","ANTIOQUIA","05854","VALDIVIA","2","UNIDAD"
"2025 Aug 29 12:00:00 AM","27","CHOCO","27660","SAN JOSE DEL PALMAR","1","UNIDAD"
"2025 Aug 29 12:00:00 AM","05","ANTIOQUIA","05837","TURBO","1","UNIDAD"
"2025 Aug 29 12:00:00 AM","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","1","UNIDAD"
"2025 Aug 28 12:00:00 AM","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","1","UNIDAD"
"2025 Aug 28 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","4","UNIDAD"
"2025 Aug 28 12:00:00 AM","50","META","50711","VISTAHERMOSA","4","UNIDAD"
"2025 Aug 28 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","1","UNIDAD"
"2025 Aug 27 12:00:00 AM","52","NARIÑO","52250","EL CHARCO","1","UNIDAD"
"2025 Aug 27 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","1","UNIDAD"
"2025 Aug 27 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2025 Aug 27 12:00:00 AM","19","CAUCA","19256","EL TAMBO","1","UNIDAD"
"2025 Aug 27 12:00:00 AM","54","NORTE DE SANTANDER","54553","PUERTO SANTANDER","1","UNIDAD"
"2025 Aug 27 12:00:00 AM","54","NORTE DE SANTANDER","54245","EL CARMEN","1","UNIDAD"
"2025 Aug 27 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","1","UNIDAD"
"2025 Aug 27 12:00:00 AM","50","META","50711","VISTAHERMOSA","1","UNIDAD"
"2025 Aug 27 12:00:00 AM","54","NORTE DE SANTANDER","54344","HACARI","1","UNIDAD"
"2025 Aug 26 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","1","UNIDAD"
"2025 Aug 26 12:00:00 AM","99","VICHADA","99773","CUMARIBO","2","UNIDAD"
"2025 Aug 26 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2025 Aug 26 12:00:00 AM","19","CAUCA","19318","GUAPI","1","UNIDAD"
"2025 Aug 26 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","1","UNIDAD"
"2025 Aug 26 12:00:00 AM","27","CHOCO","27660","SAN JOSE DEL PALMAR","1","UNIDAD"
"2025 Aug 26 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2025 Aug 25 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2025 Aug 25 12:00:00 AM","54","NORTE DE SANTANDER","54128","CACHIRA","1","UNIDAD"
"2025 Aug 25 12:00:00 AM","27","CHOCO","27660","SAN JOSE DEL PALMAR","1","UNIDAD"
"2025 Aug 25 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","1","UNIDAD"
"2025 Aug 25 12:00:00 AM","50","META","50711","VISTAHERMOSA","1","UNIDAD"
"2025 Aug 25 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2025 Aug 25 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","2","UNIDAD"
"2025 Aug 25 12:00:00 AM","18","CAQUETA","18479","MORELIA","1","UNIDAD"
"2025 Aug 25 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","4","UNIDAD"
"2025 Aug 24 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2025 Aug 24 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","1","UNIDAD"
"2025 Aug 23 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","1","UNIDAD"
"2025 Aug 23 12:00:00 AM","52","NARIÑO","52696","SANTA BARBARA","1","UNIDAD"
"2025 Aug 23 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2025 Aug 23 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2025 Aug 23 12:00:00 AM","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","2","UNIDAD"
"2025 Aug 22 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2025 Aug 22 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2025 Aug 22 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2025 Aug 22 12:00:00 AM","50","META","50711","VISTAHERMOSA","1","UNIDAD"
"2025 Aug 22 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","1","UNIDAD"
"2025 Aug 22 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1","UNIDAD"
"2025 Aug 22 12:00:00 AM","52","NARIÑO","52250","EL CHARCO","1","UNIDAD"
"2025 Aug 22 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","1","UNIDAD"
"2025 Aug 21 12:00:00 AM","54","NORTE DE SANTANDER","54344","HACARI","1","UNIDAD"
"2025 Aug 21 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","2","UNIDAD"
"2025 Aug 21 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","1","UNIDAD"
"2025 Aug 21 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2025 Aug 21 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","1","UNIDAD"
"2025 Aug 21 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","3","UNIDAD"
"2025 Aug 21 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2025 Aug 21 12:00:00 AM","50","META","50711","VISTAHERMOSA","1","UNIDAD"
"2025 Aug 20 12:00:00 AM","86","PUTUMAYO","86320","ORITO","1","UNIDAD"
"2025 Aug 20 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","1","UNIDAD"
"2025 Aug 20 12:00:00 AM","05","ANTIOQUIA","05045","APARTADO","1","UNIDAD"
"2025 Aug 20 12:00:00 AM","99","VICHADA","99773","CUMARIBO","3","UNIDAD"
"2025 Aug 20 12:00:00 AM","19","CAUCA","19809","TIMBIQUI","1","UNIDAD"
"2025 Aug 20 12:00:00 AM","54","NORTE DE SANTANDER","54498","OCAÑA","1","UNIDAD"
"2025 Aug 20 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2025 Aug 20 12:00:00 AM","18","CAQUETA","18610","SAN JOSE DEL FRAGUA","2","UNIDAD"
"2025 Aug 20 12:00:00 AM","95","GUAVIARE","95200","MIRAFLORES","2","UNIDAD"
"2025 Aug 20 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2025 Aug 20 12:00:00 AM","86","PUTUMAYO","86320","ORITO","1","UNIDAD"
"2025 Aug 20 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","2","UNIDAD"
"2025 Aug 19 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","2","UNIDAD"
"2025 Aug 19 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2025 Aug 19 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2025 Aug 19 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2025 Aug 19 12:00:00 AM","52","NARIÑO","52250","EL CHARCO","1","UNIDAD"
"2025 Aug 19 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","1","UNIDAD"
"2025 Aug 19 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1","UNIDAD"
"2025 Aug 19 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","1","UNIDAD"
"2025 Aug 19 12:00:00 AM","27","CHOCO","27660","SAN JOSE DEL PALMAR","1","UNIDAD"
"2025 Aug 18 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2025 Aug 18 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2025 Aug 18 12:00:00 AM","19","CAUCA","19318","GUAPI","1","UNIDAD"
"2025 Aug 18 12:00:00 AM","05","ANTIOQUIA","05234","DABEIBA","2","UNIDAD"
"2025 Aug 18 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2025 Aug 17 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2025 Aug 17 12:00:00 AM","19","CAUCA","19533","PIAMONTE","1","UNIDAD"
"2025 Aug 17 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","1","UNIDAD"
"2025 Aug 17 12:00:00 AM","52","NARIÑO","52356","IPIALES","1","UNIDAD"
"2025 Aug 17 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","3","UNIDAD"
"2025 Aug 16 12:00:00 AM","20","CESAR","20710","SAN ALBERTO","1","UNIDAD"
"2025 Aug 16 12:00:00 AM","52","NARIÑO","52696","SANTA BARBARA","1","UNIDAD"
"2025 Aug 16 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","3","UNIDAD"
"2025 Aug 16 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2025 Aug 16 12:00:00 AM","52","NARIÑO","52215","CORDOBA","1","UNIDAD"
"2025 Aug 15 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","3","UNIDAD"
"2025 Aug 15 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2025 Aug 15 12:00:00 AM","19","CAUCA","19809","TIMBIQUI","1","UNIDAD"
"2025 Aug 15 12:00:00 AM","52","NARIÑO","52560","POTOSI","1","UNIDAD"
"2025 Aug 15 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2025 Aug 15 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","2","UNIDAD"
"2025 Aug 15 12:00:00 AM","52","NARIÑO","52696","SANTA BARBARA","1","UNIDAD"
"2025 Aug 15 12:00:00 AM","19","CAUCA","19130","CAJIBIO","1","UNIDAD"
"2025 Aug 14 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2025 Aug 14 12:00:00 AM","27","CHOCO","27660","SAN JOSE DEL PALMAR","1","UNIDAD"
"2025 Aug 14 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2025 Aug 14 12:00:00 AM","50","META","50590","PUERTO RICO","2","UNIDAD"
"2025 Aug 14 12:00:00 AM","52","NARIÑO","52250","EL CHARCO","1","UNIDAD"
"2025 Aug 14 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","2","UNIDAD"
"2025 Aug 14 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","3","UNIDAD"
"2025 Aug 14 12:00:00 AM","19","CAUCA","19130","CAJIBIO","1","UNIDAD"
"2025 Aug 14 12:00:00 AM","19","CAUCA","19318","GUAPI","1","UNIDAD"
"2025 Aug 13 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","2","UNIDAD"
"2025 Aug 13 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","2","UNIDAD"
"2025 Aug 13 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2025 Aug 13 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2025 Aug 13 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2025 Aug 13 12:00:00 AM","50","META","50590","PUERTO RICO","2","UNIDAD"
"2025 Aug 13 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","1","UNIDAD"
"2025 Aug 12 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2025 Aug 12 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2025 Aug 12 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","3","UNIDAD"
"2025 Aug 12 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","1","UNIDAD"
"2025 Aug 11 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","5","UNIDAD"
"2025 Aug 11 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","2","UNIDAD"
"2025 Aug 11 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2025 Aug 11 12:00:00 AM","52","NARIÑO","52250","EL CHARCO","1","UNIDAD"
"2025 Aug 10 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","1","UNIDAD"
"2025 Aug 10 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2025 Aug 10 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2025 Aug 09 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2025 Aug 08 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","1","UNIDAD"
"2025 Aug 08 12:00:00 AM","50","META","50577","PUERTO LLERAS","1","UNIDAD"
"2025 Aug 08 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","2","UNIDAD"
"2025 Aug 08 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","2","UNIDAD"
"2025 Aug 08 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2025 Aug 08 12:00:00 AM","52","NARIÑO","52473","MOSQUERA","1","UNIDAD"
"2025 Aug 08 12:00:00 AM","94","GUAINIA","94343","BARRANCOMINAS","1","UNIDAD"
"2025 Aug 08 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","2","UNIDAD"
"2025 Aug 07 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","2","UNIDAD"
"2025 Aug 07 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2025 Aug 07 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","1","UNIDAD"
"2025 Aug 07 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2025 Aug 07 12:00:00 AM","19","CAUCA","19318","GUAPI","1","UNIDAD"
"2025 Aug 07 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","1","UNIDAD"
"2025 Aug 06 12:00:00 AM","54","NORTE DE SANTANDER","54673","SAN CAYETANO","1","UNIDAD"
"2025 Aug 06 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","3","UNIDAD"
"2025 Aug 06 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2025 Aug 06 12:00:00 AM","19","CAUCA","19533","PIAMONTE","3","UNIDAD"
"2025 Aug 06 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2025 Aug 06 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","4","UNIDAD"
"2025 Aug 06 12:00:00 AM","86","PUTUMAYO","86320","ORITO","1","UNIDAD"
"2025 Aug 06 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2025 Aug 05 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2025 Aug 05 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2025 Aug 05 12:00:00 AM","54","NORTE DE SANTANDER","54172","CHINACOTA","1","UNIDAD"
"2025 Aug 05 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2025 Aug 04 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","1","UNIDAD"
"2025 Aug 04 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","1","UNIDAD"
"2025 Aug 04 12:00:00 AM","19","CAUCA","19318","GUAPI","2","UNIDAD"
"2025 Aug 04 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2025 Aug 04 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2025 Aug 04 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","2","UNIDAD"
"2025 Aug 04 12:00:00 AM","50","META","50590","PUERTO RICO","3","UNIDAD"
"2025 Aug 04 12:00:00 AM","54","NORTE DE SANTANDER","54003","ABREGO","1","UNIDAD"
"2025 Aug 03 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2025 Aug 03 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2025 Aug 03 12:00:00 AM","19","CAUCA","19318","GUAPI","2","UNIDAD"
